"n","methods","avg_regret","std","method_type","setting","lb","ub"
600,"SPO_wrong_Clip_Double_Robust",0.77803016817802,0.160470768690338,"SPO Clip tree Double Robust","Wrong linear",0.733549940438543,0.822510395917497
800,"SPO_correct_Clip_Double_Robust",0.153423298272257,0.0739614839617476,"SPO Clip tree Double Robust","Correct linear",0.132922220864716,0.173924375679798
800,"SPO_wrong_Clip_Double_Robust",0.660498705165819,0.113364678271816,"SPO Clip tree Double Robust","Wrong linear",0.62907561952663,0.691921790805008
1000,"SPO_correct_Clip_Double_Robust",0.106251315748675,0.0546509581103157,"SPO Clip tree Double Robust","Correct linear",0.091102843022042,0.121399788475309
1000,"SPO_wrong_Clip_Double_Robust",0.61332083768206,0.0963953537053932,"SPO Clip tree Double Robust","Wrong linear",0.586601408836316,0.640040266527804
1200,"SPO_correct_Clip_Double_Robust",0.0761923531674829,0.0298140492103995,"SPO Clip tree Double Robust","Correct linear",0.0679283203499321,0.0844563859850336
1200,"SPO_wrong_Clip_Double_Robust",0.593467227764052,0.0730767074049049,"SPO Clip tree Double Robust","Wrong linear",0.573211397905757,0.613723057622347
1400,"SPO_correct_Clip_Double_Robust",0.063083933688933,0.0200575932166948,"SPO Clip tree Double Robust","Correct linear",0.057524252499233,0.068643614878633
1400,"SPO_wrong_Clip_Double_Robust",0.571201143990388,0.0634044581778183,"SPO Clip tree Double Robust","Wrong linear",0.55362632483507,0.588775963145705
1600,"SPO_correct_Clip_Double_Robust",0.0522487315473117,0.0135311261394009,"SPO Clip tree Double Robust","Correct linear",0.0484980947356095,0.055999368359014
1600,"SPO_wrong_Clip_Double_Robust",0.561213447352657,0.0582621731667608,"SPO Clip tree Double Robust","Wrong linear",0.545063996881367,0.577362897823946
